taxonID,scientificName,Cabinet,subfamily,tribe,subgenus,author,taxonRank,genus,specificEpithet,infraspecificEpithet
TACEDA,Tachys edax,6,Trechinae,Bembidiini,Paratachys,LeConte,species,Tachys,edax,
TACFAL,Tachyta falli,6,Trechinae,Bembidiini,Tachyta,Hayward,species,Tachyta,falli,
TACHAL,Tachys halophilus,6,Trechinae,Bembidiini,Tachys,Lindroth,species,Tachys,halophilus,
TACHYA,Tachys hyalinus,6,Trechinae,Bembidiini,Paratachys,Casey,species,Tachys,hyalinus,
TACINO,Tachyta inornata,6,Trechinae,Bembidiini,Tachyta,Say,species,Tachyta,inornata,
TACKIR,Tachyta kirbyi,6,Trechinae,Bembidiini,Tachyta,Casey,species,Tachyta,kirbyi,
TACLIT,Tachys litoralis,6,Trechinae,Bembidiini,Tachys,Casey,species,Tachys,litoralis,
TACMIS,Tachys misellus,6,Trechinae,Bembidiini,Tachys,LaFerte-Senectere,species,Tachys,misellus,
TACMOR,Tachys mordax,6,Trechinae,Bembidiini,Tachys,LeConte,species,Tachys,mordax,
TACNAN2,Tachyta nana,6,Trechinae,Bembidiini,Tachyta,Gyllenhal,species,Tachyta,nana,
TACNAN3,Tachyta nana nana,6,Trechinae,Bembidiini,Tachyta,Gyllenhal,subspecies,Tachyta,nana,nana
TACOAH,Tachys oahuensis,6,Trechinae,Bembidiini,Tachys,Blackburn,species,Tachys,oahuensis,
TACOBL,Tachys oblitus,6,Trechinae,Bembidiini,Paratachys,Casey,species,Tachys,oblitus,
TACPAL,Tachys pallidus,6,Trechinae,Bembidiini,Tachys,Chaudoir,species,Tachys,pallidus,
TACPAR,Tachyta parvicornis,6,Trechinae,Bembidiini,Tachyta,Notman,species,Tachyta,parvicornis,
TACPIC,Tachys piceolus,6,Trechinae,Bembidiini,Paratachys,LaFerte-Senectere,species,Tachys,piceolus,
TACPOT,Tachys potomaca,6,Trechinae,Bembidiini,Paratachys,Erwin,species,Tachys,potomaca,
TACPRO,Tachys proximus,6,Trechinae,Bembidiini,Paratachys,Say,species,Tachys,proximus,
TACPUL,Tachys pulchellus,6,Trechinae,Bembidiini,Tachys,LaFerte-Senectere,species,Tachys,pulchellus,
TACPUM,Tachys pumilus,6,Trechinae,Bembidiini,Paratachys,Dejean,species,Tachys,pumilus,
TACREC,Tachys rectangulus,6,Trechinae,Bembidiini,Paratachys,Notman,species,Tachys,rectangulus,
TACRHO,Tachys rhodeanus,6,Trechinae,Bembidiini,Paratachys,Casey,species,Tachys,rhodeanus,
TACSAG,Tachys sagax,6,Trechinae,Bembidiini,Paratachys,Casey,species,Tachys,sagax,
TACSCI,Tachys scitulus,6,Trechinae,Bembidiini,Paratachys,LeConte,species,Tachys,scitulus,
TACSEQ,Tachys sequax,6,Trechinae,Bembidiini,Paratachys,LeConte,species,Tachys,sequax,
TACSP,Tachyta (Tachyta) sp.,6,Trechinae,Bembidiini,Tachyta,Kirby,subgenus,Tachyta,sp.,
TACSP1,Tachys (Tachys) sp.,6,Trechinae,Bembidiini,Tachys,Dejean,subgenus,Tachys,sp.,
TACSP2,Tachys (Paratachys) sp.,6,Trechinae,Bembidiini,Paratachys,Casey,subgenus,Tachys,sp.,
TACSP3,Tachys (Polyderis) sp.,6,Trechinae,Bembidiini,Polyderis,Motschulsky,subgenus,Tachys,sp.,
TACSP4,Tachyta sp.,6,Trechinae,Bembidiini,,Kirby,genus,Tachyta,sp.,
TACSP5,Tachys sp.,6,Trechinae,Bembidiini,,Dejean,genus,Tachys,sp.,
TACSPA,Tachys spadix,6,Trechinae,Bembidiini,Paratachys,Casey,species,Tachys,spadix,
TACTRA,Tachys translucens,6,Trechinae,Bembidiini,Tachys,Darlington,species,Tachys,translucens,
TACUMB,Tachys umbripennis,6,Trechinae,Bembidiini,Paratachys,Chaudoir,species,Tachys,umbripennis,
TACVEN,Tachys ventricosus,6,Trechinae,Bembidiini,Paratachys,LeConte,species,Tachys,ventricosus,
TACVER,Tachys vernilis,6,Trechinae,Bembidiini,Paratachys,Casey,species,Tachys,vernilis,
TACVIR,Tachys virgo,6,Trechinae,Bembidiini,Tachys,LeConte,species,Tachys,virgo,
TACVIT,Tachys vittiger,6,Trechinae,Bembidiini,Tachys,LeConte,species,Tachys,vittiger,
TACVOR,Tachys vorax,6,Trechinae,Bembidiini,Paratachys,LeConte,species,Tachys,vorax,
TYPSP,Typhlonesiotes sp.,#N/A,Trechinae,Bembidiini,,Jeannel,genus,Typhlonesiotes,sp.,
TYPSWA,Typhlonesiotes swaluwenbergi,#N/A,Trechinae,Bembidiini,,Jeannel,species,Typhlonesiotes,swaluwenbergi,
DIPEMA,Diplochaetus emaciatus,6,Trechinae,Pogonini,,Bates,species,Diplochaetus,emaciatus,
DIPMEG,Diplochaetus megacephalus,6,Trechinae,Pogonini,,Bousquet and Laplante,species,Diplochaetus,megacephalus,
DIPPLA,Diplochaetus planatus,6,Trechinae,Pogonini,,Horn,species,Diplochaetus,planatus,
DIPRUT,Diplochaetus rutilus,6,Trechinae,Pogonini,,Chevrolat,species,Diplochaetus,rutilus,
DIPSP2,Diplochaetus sp.,6,Trechinae,Pogonini,,Chaudoir,genus,Diplochaetus,sp.,
POGANG,Pogonistes angustus,#N/A,Trechinae,Pogonini,,Gebler,species,Pogonistes,angustus,
POGSP,Pogonistes sp.,#N/A,Trechinae,Pogonini,,Chaudoir,genus,Pogonistes,sp.,
POGSP1,Pogonus sp.,6,Trechinae,Pogonini,,Dejean,genus,Pogonus,sp.,
POGSP3,Pogonini sp.,#N/A,Trechinae,Pogonini,,Laporte,tribe,,sp.,
POGTEX,Pogonus texanus,6,Trechinae,Pogonini,,Chaudoir,species,Pogonus,texanus,
THABAR,Thalassotrechus barbarae,6,Trechinae,Pogonini,,Horn,species,Thalassotrechus,barbarae,
THASP,Thalassotrechus sp.,6,Trechinae,Pogonini,,Van Dyke,genus,Thalassotrechus,sp.,
AMEJEA,Ameroduvalius jeanneli,6,Trechinae,Trechini,,Valentine,species,Ameroduvalius,jeanneli,
AMEJEA1,Ameroduvalius jeanneli jeanneli,6,Trechinae,Trechini,,Valentine,subspecies,Ameroduvalius,jeanneli,jeanneli
AMEJEA2,Ameroduvalius jeanneli rockcastlei,6,Trechinae,Trechini,,Valentine,subspecies,Ameroduvalius,jeanneli,rockcastlei
AMESP1,Ameroduvalius sp.,6,Trechinae,Trechini,,Valentine,genus,Ameroduvalius,sp.,
BLEDIS,Blemus discus discus,6,Trechinae,Trechini,,Fabricius,subspecies,Blemus,discus,discus
BLEDIS1,Blemus discus,6,Trechinae,Trechini,,Fabricius,species,Blemus,discus,
BLESP1,Blemus sp.,6,Trechinae,Trechini,,Dejean,genus,Blemus,sp.,
DARKEN,Darlingtonea kentuckensis,6,Trechinae,Trechini,,Valentine,species,Darlingtonea,kentuckensis,
DARSP,Darlingtonea sp.,6,Trechinae,Trechini,,Valentine,genus,Darlingtonea,sp.,
NEASP,Neaphaenops sp.,6,Trechinae,Trechini,,Jeannel,genus,Neaphaenops,sp.,
NEATEL,Neaphaenops tellkampfii,6,Trechinae,Trechini,,Erichson,species,Neaphaenops,tellkampfii,
NEATEL1,Neaphaenops tellkampfii henroti,6,Trechinae,Trechini,,Jeannel,subspecies,Neaphaenops,tellkampfii,henroti
NEATEL2,Neaphaenops tellkampfii meridionalis,6,Trechinae,Trechini,,Barr,subspecies,Neaphaenops,tellkampfii,meridionalis
NEATEL3,Neaphaenops tellkampfii tellkampfii,6,Trechinae,Trechini,,Erichson,subspecies,Neaphaenops,tellkampfii,tellkampfii
NEATEL4,Neaphaenops tellkampfii viator,6,Trechinae,Trechini,,Barr,subspecies,Neaphaenops,tellkampfii,viator
NELJON1,Nelsonites jonesei,6,Trechinae,Trechini,,Valentine,species,Nelsonites,jonesei,
NELSP,Nelsonites sp.,6,Trechinae,Trechini,,Valentine,genus,Nelsonites,sp.,
NELWAL,Nelsonites walteri,6,Trechinae,Trechini,,Valentine,species,Nelsonites,walteri,
PSEABD,Pseudanophthalmus abditus,6,Trechinae,Trechini,,Krekeler,species,Pseudanophthalmus,abditus,
PSEACH,Pseudanophthalmus acherontis,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,acherontis,
PSEALA1,Pseudanophthalmus alabamae,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,alabamae,
PSEALA2,Pseudanophthalmus aladdini,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,aladdini,
PSEASS,Pseudanophthalmus assimilis,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,assimilis,
PSEAUD,Pseudanophthalmus audax,6,Trechinae,Trechini,,Horn,species,Pseudanophthalmus,audax,
PSEAVE,Pseudanophthalmus avernus,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,avernus,
PSEBAR1,Pseudanophthalmus barberi,6,Trechinae,Trechini,,Jeannel,species,Pseudanophthalmus,barberi,
PSEBAR2,Pseudanophthalmus barri,6,Trechinae,Trechini,,Krekeler,species,Pseudanophthalmus,barri,
PSEBEA,Pseudanophthalmus beakleyi,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,beakleyi,
PSEBEN,Pseudanophthalmus bendermani,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,bendermani,
PSECAE,Pseudanophthalmus caecus,6,Trechinae,Trechini,,Krekeler,species,Pseudanophthalmus,caecus,
PSECAL,Pseudanophthalmus calcareus,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,calcareus,
PSECAT1,Pseudanophthalmus catherinae,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,catherinae,
PSECAT2,Pseudanophthalmus catoryctos,6,Trechinae,Trechini,,Krekeler,species,Pseudanophthalmus,catoryctos,
PSECER,Pseudanophthalmus cerberus,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,cerberus,
PSECER1,Pseudanophthalmus cerberus cerberus,6,Trechinae,Trechini,,Barr,subspecies,Pseudanophthalmus,cerberus,cerberus
PSECER2,Pseudanophthalmus cerberus completus,6,Trechinae,Trechini,,Barr,subspecies,Pseudanophthalmus,cerberus,completus
PSECHT,Pseudanophthalmus chthonius,6,Trechinae,Trechini,,Krekeler,species,Pseudanophthalmus,chthonius,
PSECIL1,Pseudanophthalmus ciliaris ciliaris,6,Trechinae,Trechini,,Valentine,subspecies,Pseudanophthalmus,ciliaris,ciliaris
PSECIL2,Pseudanophthalmus ciliaris,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,ciliaris,
PSECIL3,Pseudanophthalmus ciliaris orlindae,6,Trechinae,Trechini,,Barr,subspecies,Pseudanophthalmus,ciliaris,orlindae
PSECNE,Pseudanophthalmus cnephosus,6,Trechinae,Trechini,,Krekeler,species,Pseudanophthalmus,cnephosus,
PSECOL,Pseudanophthalmus colemanensis,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,colemanensis,
PSECON1,Pseudanophthalmus conditus,6,Trechinae,Trechini,,Krekeler,species,Pseudanophthalmus,conditus,
PSECOR,Pseudanophthalmus cordicollis,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,cordicollis,
PSECUM,Pseudanophthalmus cumberlandus,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,cumberlandus,
PSEDAR,Pseudanophthalmus darlingtoni,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,darlingtoni,
PSEDAR1,Pseudanophthalmus darlingtoni darlingtoni,6,Trechinae,Trechini,,Barr,subspecies,Pseudanophthalmus,darlingtoni,darlingtoni
PSEDAR2,Pseudanophthalmus darlingtoni persimilis,6,Trechinae,Trechini,,Barr,subspecies,Pseudanophthalmus,darlingtoni,persimilis
PSEDEC1,Pseudanophthalmus deceptivus,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,deceptivus,
PSEDEL,Pseudanophthalmus delicatus,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,delicatus,
PSEDES1,Pseudanophthalmus desertus,6,Trechinae,Trechini,,Krekeler,species,Pseudanophthalmus,desertus,
PSEDIG,Pseudanophthalmus digitus,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,digitus,
PSEDIS,Pseudanophthalmus distinguens,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,distinguens,
PSEEGB,Pseudanophthalmus egberti,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,egberti,
PSEELO,Pseudanophthalmus elongatus,6,Trechinae,Trechini,,Krekeler,species,Pseudanophthalmus,elongatus,
PSEEME,Pseudanophthalmus emersoni,6,Trechinae,Trechini,,Krekeler,species,Pseudanophthalmus,emersoni,
PSEENG,Pseudanophthalmus engelhardti,6,Trechinae,Trechini,,Barber,species,Pseudanophthalmus,engelhardti,
PSEERE,Pseudanophthalmus eremita,6,Trechinae,Trechini,,Horn,species,Pseudanophthalmus,eremita,
PSEEXI,Pseudanophthalmus exiguus,6,Trechinae,Trechini,,Krekeler,species,Pseudanophthalmus,exiguus,
PSEEXO,Pseudanophthalmus exoticus,6,Trechinae,Trechini,,Krekeler,species,Pseudanophthalmus,exoticus,
PSEFAR,Pseudanophthalmus farrelli,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,farrelli,
PSEFAS,Pseudanophthalmus fastigatus,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,fastigatus,
PSEFLU,Pseudanophthalmus fluviatilis,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,fluviatilis,
PSEFOW,Pseudanophthalmus fowlerae,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,fowlerae,
PSEFRI,Pseudanophthalmus frigidus,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,frigidus,
PSEFUL,Pseudanophthalmus fulleri,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,fulleri,
PSEFUS,Pseudanophthalmus fuscus,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,fuscus,
PSEFUS1,Pseudanophthalmus fuscus constrictus,6,Trechinae,Trechini,,Valentine,subspecies,Pseudanophthalmus,fuscus,constrictus
PSEFUS2,Pseudanophthalmus fuscus fuscus,6,Trechinae,Trechini,,Valentine,subspecies,Pseudanophthalmus,fuscus,fuscus
PSEGEO,Pseudanophthalmus georgiae,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,georgiae,
PSEGLO,Pseudanophthalmus globiceps,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,globiceps,
PSEGRA,Pseudanophthalmus grandis,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,grandis,
PSEGRA1,Pseudanophthalmus gracilis,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,gracilis,
PSEGRA2,Pseudanophthalmus grandis grandis,6,Trechinae,Trechini,,Valentine,subspecies,Pseudanophthalmus,grandis,grandis
PSEGRA3,Pseudanophthalmus grandis elevatus,6,Trechinae,Trechini,,Valentine,subspecies,Pseudanophthalmus,grandis,elevatus
PSEHAD,Pseudanophthalmus hadenoecus,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,hadenoecus,
PSEHEN,Pseudanophthalmus henroti,6,Trechinae,Trechini,,Jeannel,species,Pseudanophthalmus,henroti,
PSEHES,Pseudanophthalmus hesperus,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,hesperus,
PSEHIG,Pseudanophthalmus higginbothami,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,higginbothami,
PSEHIR,Pseudanophthalmus hirsutus,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,hirsutus,
PSEHOF,Pseudanophthalmus hoffmani,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,hoffmani,
PSEHOL,Pseudanophthalmus holsingeri,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,holsingeri,
PSEHOR,Pseudanophthalmus horni,6,Trechinae,Trechini,,Garman,species,Pseudanophthalmus,horni,
PSEHOR4,Pseudanophthalmus hortulanus,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,hortulanus,
PSEHUB1,Pseudanophthalmus hubbardi,6,Trechinae,Trechini,,Barber,species,Pseudanophthalmus,hubbardi,
PSEHUB2,Pseudanophthalmus hubrichti,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,hubrichti,
PSEHUM,Pseudanophthalmus humeralis,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,humeralis,
PSEHYP1,Pseudanophthalmus hypertrichosis,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,hypertrichosis,
PSEHYP2,Pseudanophthalmus hypolithos,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,hypolithos,
PSEILL,Pseudanophthalmus illinoisensis,6,Trechinae,Trechini,,Barr and Peck,species,Pseudanophthalmus,illinoisensis,
PSEINE,Pseudanophthalmus inexpectatus,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,inexpectatus,
PSEINQ,Pseudanophthalmus inquisitor,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,inquisitor,
PSEINS1,Pseudanophthalmus insularis,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,insularis,
PSEINT1,Pseudanophthalmus intermedius,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,intermedius,
PSEINT2,Pseudanophthalmus intersectus,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,intersectus,
PSEJON,Pseudanophthalmus jonesi,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,jonesi,
PSEKRA,Pseudanophthalmus krameri,6,Trechinae,Trechini,,Krekeler,species,Pseudanophthalmus,krameri,
PSEKRE,Pseudanophthalmus krekeleri,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,krekeleri,
PSELAL,Pseudanophthalmus lallemanti,6,Trechinae,Trechini,,Jeannel,species,Pseudanophthalmus,lallemanti,
PSELEO,Pseudanophthalmus leonae,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,leonae,
PSELIM,Pseudanophthalmus limicola,6,Trechinae,Trechini,,Jeannel,species,Pseudanophthalmus,limicola,
PSELOD,Pseudanophthalmus lodingi,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,lodingi,
PSELOG,Pseudanophthalmus loganensis,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,loganensis,
PSELON,Pseudanophthalmus longiceps,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,longiceps,
PSEMAC,Pseudanophthalmus macradyi,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,macradyi,
PSEMAJ,Pseudanophthalmus major,6,Trechinae,Trechini,,Krekeler,species,Pseudanophthalmus,major,
PSEMEN,Pseudanophthalmus menetriesii,6,Trechinae,Trechini,,Motschulsky,species,Pseudanophthalmus,menetriesii,
PSEMEN1,Pseudanophthalmus menetriesii campestris,6,Trechinae,Trechini,,Barr,subspecies,Pseudanophthalmus,menetriesii,campestris
PSEMEN2,Pseudanophthalmus menetriesii menetriesii,6,Trechinae,Trechini,,Motschulsky,subspecies,Pseudanophthalmus,menetriesii,menetriesii
PSEMER,Pseudanophthalmus meridionalis,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,meridionalis,
PSEMON,Pseudanophthalmus montanus,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,montanus,
PSENEL,Pseudanophthalmus nelsoni,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,nelsoni,
PSENIC,Pseudanophthalmus nickajackensis,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,nickajackensis,
PSENOR,Pseudanophthalmus nortoni,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,nortoni,
PSEOCC,Pseudanophthalmus occidentalis,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,occidentalis,
PSEOHI,Pseudanophthalmus ohioensis,6,Trechinae,Trechini,,Krekeler,species,Pseudanophthalmus,ohioensis,
PSEORI,Pseudanophthalmus orientalis,6,Trechinae,Trechini,,Krekeler,species,Pseudanophthalmus,orientalis,
PSEORT,Pseudanophthalmus orthosulcatus,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,orthosulcatus,
PSEPAC,Pseudanophthalmus packardi,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,packardi,
PSEPAL,Pseudanophthalmus pallidus,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,pallidus,
PSEPAR1,Pseudanophthalmus paradoxus,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,paradoxus,
PSEPAR2,Pseudanophthalmus parvicollis,6,Trechinae,Trechini,,Jeannel,species,Pseudanophthalmus,parvicollis,
PSEPAR3,Pseudanophthalmus parvus,6,Trechinae,Trechini,,Krekeler,species,Pseudanophthalmus,parvus,
PSEPAU,Pseudanophthalmus paulus,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,paulus,
PSEPAY,Pseudanophthalmus paynei,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,paynei,
PSEPET,Pseudanophthalmus petrunkevitchi,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,petrunkevitchi,
PSEPHO,Pseudanophthalmus pholeter,6,Trechinae,Trechini,,Krekeler,species,Pseudanophthalmus,pholeter,
PSEPIL,Pseudanophthalmus pilosus,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,pilosus,
PSEPON,Pseudanophthalmus pontis,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,pontis,
PSEPOT3,Pseudanophthalmus potomacus,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,potomacus,
PSEPRA,Pseudanophthalmus praetermissus,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,praetermissus,
PSEPRI,Pseudanophthalmus princeps,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,princeps,
PSEPRO1,Pseudanophthalmus profundus,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,profundus,
PSEPRO2,Pseudanophthalmus productus,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,productus,
PSEPUB,Pseudanophthalmus pubescens,6,Trechinae,Trechini,,Horn,species,Pseudanophthalmus,pubescens,
PSEPUB1,Pseudanophthalmus pubescens intrepidus,6,Trechinae,Trechini,,Barr,subspecies,Pseudanophthalmus,pubescens,intrepidus
PSEPUB2,Pseudanophthalmus pubescens pubescens,6,Trechinae,Trechini,,Horn,subspecies,Pseudanophthalmus,pubescens,pubescens
PSEPUN,Pseudanophthalmus punctatus,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,punctatus,
PSEPUS1,Pseudanophthalmus pusillus,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,pusillus,
PSEPUS2,Pseudanophthalmus pusio,6,Trechinae,Trechini,,Horn,species,Pseudanophthalmus,pusio,
PSEPUT,Pseudanophthalmus puteanus,6,Trechinae,Trechini,,Krekeler,species,Pseudanophthalmus,puteanus,
PSEQUA,Pseudanophthalmus quadratus,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,quadratus,
PSERIT,Pseudanophthalmus rittmani,6,Trechinae,Trechini,,Krekeler,species,Pseudanophthalmus,rittmani,
PSEROB,Pseudanophthalmus robustus,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,robustus,
PSEROG,Pseudanophthalmus rogersae,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,rogersae,
PSEROT,Pseudanophthalmus rotundatus,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,rotundatus,
PSESAN,Pseudanophthalmus sanctipauli,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,sanctipauli,
PSESCH1,Pseudanophthalmus scholasticus,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,scholasticus,
PSESCU,Pseudanophthalmus scutilus,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,scutilus,
PSESEC,Pseudanophthalmus seclusus,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,seclusus,
PSESEN,Pseudanophthalmus senecae,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,senecae,
PSESEQ,Pseudanophthalmus sequoyah,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,sequoyah,
PSESER,Pseudanophthalmus sericus,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,sericus,
PSESHI1,Pseudanophthalmus shilohensis mayfieldensis,6,Trechinae,Trechini,,Krekeler,subspecies,Pseudanophthalmus,shilohensis,mayfieldensis
PSESHI2,Pseudanophthalmus shilohensis shilohensis,6,Trechinae,Trechini,,Krekeler,subspecies,Pseudanophthalmus,shilohensis,shilohensis
PSESHI3,Pseudanophthalmus shilohensis,6,Trechinae,Trechini,,Krekeler,species,Pseudanophthalmus,shilohensis,
PSESID,Pseudanophthalmus sidus,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,sidus,
PSESIM1,Pseudanophthalmus simplex,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,simplex,
PSESIM2,Pseudanophthalmus simulans,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,simulans,
PSESOL,Pseudanophthalmus solivagus,6,Trechinae,Trechini,,Krekeler,species,Pseudanophthalmus,solivagus,
PSESP3,Pseudanophthalmus sp.,6,Trechinae,Trechini,,Jeannel,genus,Pseudanophthalmus,sp.,
PSESTE,Pseudanophthalmus steevesi,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,steevesi,
PSESTR1,Pseudanophthalmus stricticollis,6,Trechinae,Trechini,,Jeannel,species,Pseudanophthalmus,stricticollis,
PSESTR2,Pseudanophthalmus striatus,6,Trechinae,Trechini,,Motschulsky,species,Pseudanophthalmus,striatus,
PSESYL,Pseudanophthalmus sylvaticus,6,Trechinae,Trechini,,Barr,species,Pseudanophthalmus,sylvaticus,
PSETEM,Pseudanophthalmus templetoni,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,templetoni,
PSETEN1,Pseudanophthalmus tenebrosus,6,Trechinae,Trechini,,Krekeler,species,Pseudanophthalmus,tenebrosus,
PSETEN2,Pseudanophthalmus tennesseensis,6,Trechinae,Trechini,,Valentine,species,Pseudanophthalmus,tennesseensis,
PSETEN3,Pseudanophthalmus tenuis,6,Trechinae,Trechini,,Horn,species,Pseudanophthalmus,tenuis,
